Site,Vallenar
Latitude,-28.57
Longitude,-70.76
Timezone,-4
Elevation,1000
,,,,,,,,,
,,,,,,,,,
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Tdry,Wspd
2020,2,20,22,0,0.0,0.0,0.0,19.85,0.6
2020,2,20,23,0,0.0,0.0,0.0,18.95,0.6
2020,2,20,24,0,0.0,0.0,0.0,18.1,0.65
2020,2,21,1,0,0.0,0.0,0.0,17.4,0.8
2020,2,21,2,0,0.0,0.0,0.0,16.75,0.8
2020,2,21,3,0,0.0,0.0,0.0,16.049999999999997,0.8
2020,2,21,4,0,0.0,0.0,0.0,15.25,0.8
2020,2,21,5,0,0.0,0.0,0.0,14.4,0.8
2020,2,21,6,0,0.0,0.0,0.0,14.25,0.75
2020,2,21,7,0,0.0,0.0,0.0,14.25,0.6
2020,2,21,8,0,8.65,8.65,0.0,15.6,0.65
2020,2,21,9,0,54.55,48.23875,4.3,18.55,1.05
2020,2,21,10,0,148.65,64.38875,9.15,21.6,2.7
2020,2,21,11,0,490.0,65.33875,518.2,23.85,8.9
2020,2,21,12,0,857.6,52.0,1042.3000000000002,25.6,9.8
2020,2,21,13,0,992.75,52.0,1066.15,26.85,4.699999999999999
2020,2,21,14,0,1041.9,52.45,1075.3000000000002,27.55,6.0
2020,2,21,15,0,1041.9,52.45,1075.3000000000002,27.55,5.85
2020,2,21,16,0,984.3,51.85,1069.0,27.55,5.55
2020,2,21,17,0,844.05,50.3,1047.0,26.9,5.55
2020,2,21,18,0,648.8,47.45,1003.7,25.65,4.3
2020,2,21,19,0,413.9500000000001,42.0,910.4,23.9,2.55
2020,2,21,20,0,168.9,28.1,639.25,21.85,1.1
2020,2,21,21,0,24.5,8.9,216.45,19.950000000000003,0.8
2020,2,21,22,0,0.0,0.0,0.0,18.6,0.8
2020,2,21,23,0,0.0,0.0,0.0,17.700000000000003,1.2
2020,2,21,24,0,0.0,0.0,0.0,16.950000000000003,1.65
2020,2,22,1,0,0.0,0.0,0.0,16.3,1.85
2020,2,22,2,0,0.0,0.0,0.0,15.65,1.85
2020,2,22,3,0,0.0,0.0,0.0,14.95,1.75
2020,2,22,4,0,0.0,0.0,0.0,14.25,1.5
2020,2,22,5,0,0.0,0.0,0.0,13.45,1.4
2020,2,22,6,0,0.0,0.0,0.0,13.2,1.4
2020,2,22,7,0,11.05,0.0,0.0,13.2,1.2
2020,2,22,8,0,172.10000000000002,11.05,0.0,14.6,0.65
2020,2,22,9,0,172.10000000000002,30.85,441.2,17.35,0.65
2020,2,22,10,0,446.35,42.95,938.4,20.4,1.4
2020,2,22,11,0,679.2,48.0,1021.4,23.1,3.05
2020,2,22,12,0,871.3,50.650000000000006,1062.7,25.1,4.2
2020,2,22,13,0,1006.4,52.05,1084.0,26.35,5.1
2020,2,22,14,0,1052.55,52.45,1089.35,26.950000000000003,5.800000000000001
2020,2,22,15,0,1052.55,52.45,1089.35,26.950000000000003,6.1
2020,2,22,16,0,991.1,51.85,1079.65,26.700000000000003,6.1
2020,2,22,17,0,848.1500000000001,48.4,1026.5,25.75,5.55
2020,2,22,18,0,650.2,41.85,917.4,24.4,3.4
2020,2,22,19,0,413.65,27.65,426.7,22.5,1.35
2020,2,22,20,0,144.05,27.65,426.7,20.4,0.75
2020,2,22,21,0,0.0,8.55,0.0,18.8,0.9
2020,2,22,22,0,0.0,0.0,0.0,17.85,0.9
2020,2,22,23,0,0.0,0.0,0.0,17.2,1.0
2020,2,22,24,0,0.0,0.0,0.0,16.5,1.2
2020,2,23,1,0,0.0,0.0,0.0,16.5,1.2
2020,2,23,2,0,0.0,0.0,0.0,15.75,1.05
2020,2,23,3,0,0.0,0.0,0.0,14.75,0.8500000000000001
2020,2,23,4,0,0.0,0.0,0.0,13.75,0.8
2020,2,23,5,0,0.0,0.0,0.0,13.15,0.75
2020,2,23,6,0,0.0,0.0,0.0,13.15,0.7
2020,2,23,7,0,0.0,0.0,0.0,13.25,0.7
2020,2,23,8,0,9.65,9.65,0.0,14.65,0.7
2020,2,23,9,0,37.45,36.1,4.3,17.15,1.0499999999999998
2020,2,23,10,0,81.0,77.05,9.2,20.15,2.05
2020,2,23,11,0,261.75,134.95,10.05,22.65,3.2
2020,2,23,12,0,629.8187499999999,134.95,10.5,24.3,4.300000000000001
2020,2,23,13,0,943.51875,110.7,544.65,25.4,5.300000000000001
2020,2,23,14,0,1038.0,52.6,1075.9499999999998,25.4,6.1
2020,2,23,15,0,1038.0,52.4,1075.9499999999998,25.450000000000003,6.4
2020,2,23,16,0,975.65,51.75,1064.75,24.6,6.4
2020,2,23,17,0,723.3,50.150000000000006,1039.85,23.4,5.85
2020,2,23,18,0,263.4,47.2,993.2,23.4,4.75
2020,2,23,19,0,21.55,41.6,900.4,21.7,3.25
2020,2,23,20,0,21.55,27.15,418.95,19.5,2.05
2020,2,23,21,0,0.0,8.2,0.0,17.35,1.4
2020,2,23,22,0,0.0,0.0,0.0,16.2,0.6000000000000001
2020,2,23,23,0,0.0,0.0,0.0,15.7,0.25
2020,2,23,24,0,0.0,0.0,0.0,15.7,0.25
2020,2,24,1,0,0.0,0.0,0.0,15.15,0.4
2020,2,24,2,0,0.0,0.0,0.0,15.15,0.4
2020,2,24,3,0,0.0,0.0,0.0,14.75,0.45
2020,2,24,4,0,0.0,0.0,0.0,14.05,0.5
2020,2,24,5,0,0.0,0.0,0.0,13.2,0.55
2020,2,24,6,0,0.0,0.0,0.0,13.2,0.55
2020,2,24,7,0,0.0,0.0,0.0,12.7,0.4
2020,2,24,8,0,10.5,10.5,0.0,13.15,0.9
2020,2,24,9,0,285.65,30.05,424.7,16.4,0.9
2020,2,24,10,0,650.0299999999995,42.5,906.95,9.5,2.1
2020,2,24,11,0,756.4799999999996,47.65,992.1,9.5,3.25
2020,2,24,12,0,845.05,47.65,1034.3000000000002,10.95,4.35
2020,2,24,13,0,978.2,50.4,1056.9,13.95,5.4
2020,2,24,14,0,1025.15,51.8,1064.65,27.7,6.15
2020,2,24,15,0,1025.15,51.650000000000006,1064.65,27.7,6.35
2020,2,24,16,0,965.8,51.650000000000006,1056.6,26.95,6.35
2020,2,24,17,0,825.25,50.05,1033.05,25.8,5.3
2020,2,24,18,0,630.4000000000001,47.1,1033.05,24.35,3.65
2020,2,24,19,0,397.85,41.45,987.45,22.5,2.5
2020,2,24,20,0,156.9,26.6,672.2,20.55,2.5
2020,2,24,21,0,19.6,7.75,193.4,18.950000000000003,1.7
2020,2,24,22,0,0.0,0.0,0.0,17.950000000000003,1.1
2020,2,24,23,0,0.0,0.0,0.0,17.05,0.6000000000000001
2020,2,24,24,0,0.0,0.0,0.0,16.3,0.55
2020,2,25,1,0,0.0,0.0,0.0,15.95,0.5
2020,2,25,2,0,0.0,0.0,0.0,15.95,0.6499999999999999
2020,2,25,3,0,0.0,0.0,0.0,15.6,0.85
2020,2,25,4,0,0.0,0.0,0.0,14.9,0.9
2020,2,25,5,0,0.0,0.0,0.0,14.1,0.9
2020,2,25,6,0,0.0,0.0,0.0,13.9,0.75
2020,2,25,7,0,0.0,0.0,0.0,13.9,0.7
2020,2,25,8,0,0.0,10.15,0.0,15.3,0.7
2020,2,25,9,0,149.05,29.5,0.0,18.3,1.0499999999999998
2020,2,25,10,0,418.15,42.150000000000006,472.85,22.6,1.95
2020,2,25,11,0,643.7,47.35,974.3,25.95,3.05
2020,2,25,12,0,830.5,50.1,1018.25,27.35,4.15
2020,2,25,13,0,962.25,51.55,1041.35,27.0,5.300000000000001
2020,2,25,14,0,1007.6,51.95,1048.25,27.0,6.050000000000001
2020,2,25,15,0,1007.6,51.95,1048.25,27.0,6.15
2020,2,25,16,0,947.2,51.35,1038.35,26.1,6.15
2020,2,25,17,0,806.5,49.7,1012.05,24.9,5.8
2020,2,25,18,0,612.85,46.7,963.0,22.65,4.75
2020,2,25,19,0,384.65,46.7,867.7,20.1,3.25
2020,2,25,20,0,149.95,41.0,581.55,18.8,2.05
2020,2,25,21,0,17.6,18.6,179.45,18.8,1.25
2020,2,25,22,0,0.0,0.0,0.0,18.2,0.7
2020,2,25,23,0,0.0,0.0,0.0,17.8,0.45
2020,2,25,24,0,0.0,0.0,0.0,17.3,0.45
2020,2,26,1,0,0.0,0.0,0.0,16.75,0.4
2020,2,26,2,0,0.0,0.0,0.0,16.45,0.4
2020,2,26,3,0,0.0,0.0,0.0,16.15,0.45
2020,2,26,4,0,0.0,0.0,0.0,14.95,0.4
2020,2,26,5,0,0.0,0.0,0.0,13.6,0.45
2020,2,26,6,0,0.0,0.0,0.0,13.6,0.5
2020,2,26,7,0,0.0,0.0,0.0,14.05,0.5
2020,2,26,8,0,7.55,7.55,0.0,15.45,0.55
2020,2,26,9,0,155.15,26.85,412.45,18.200000000000003,1.3
2020,2,26,10,0,155.15,42.05,884.3499999999999,20.950000000000003,2.5
2020,2,26,11,0,415.2000000000001,47.25,972.5,23.3,3.6
2020,2,26,12,0,721.8,50.0,1016.7,25.05,4.7
2020,2,26,13,0,958.6,51.45,1039.8000000000002,26.450000000000003,5.7
2020,2,26,14,0,1003.4,51.85,1046.35,27.0,6.45
2020,2,26,15,0,1003.4,51.85,1046.35,27.0,6.65
2020,2,26,16,0,942.8,51.25,1036.4499999999998,26.45,6.65
2020,2,26,17,0,802.35,49.6,1010.55,25.45,6.3
2020,2,26,18,0,608.9,46.55,961.75,24.0,5.3
2020,2,26,19,0,379.55,40.75,861.55,22.05,4.05
2020,2,26,20,0,144.75,25.25,559.95,19.95,2.85
2020,2,26,21,0,15.55,6.8,163.4,18.1,1.9
2020,2,26,22,0,15.55,0.0,0.0,17.05,1.3
2020,2,26,23,0,0.0,0.0,0.0,16.6,0.8
2020,2,26,24,0,0.0,0.0,0.0,16.6,0.6
2020,2,27,1,0,0.0,0.0,0.0,16.15,0.55
2020,2,27,2,0,0.0,0.0,0.0,15.8,0.4
2020,2,27,3,0,0.0,0.0,0.0,15.55,0.4499999999999999
2020,2,27,4,0,0.0,0.0,0.0,15.35,0.25
2020,2,27,5,0,0.0,0.0,0.0,14.75,0.25
2020,2,27,6,0,0.0,0.0,0.0,14.5,0.6
2020,2,27,7,0,0.0,0.0,0.0,14.5,0.2
2020,2,27,8,0,3.55,3.55,0.0,15.4,0.65
2020,2,27,9,0,149.75,22.75,411.15,17.65,1.75
2020,2,27,10,0,412.2,41.9,882.0999999999999,20.65,0.6000000000000001
2020,2,27,11,0,637.15,47.2,970.45,23.0,1.75
2020,2,27,12,0,823.2,47.2,1014.3,24.9,1.2
2020,2,27,13,0,970.4,24.5,1037.8,26.55,2.35
2020,2,27,14,0,1016.35,25.45,1045.95,27.450000000000003,5.65
2020,2,27,15,0,1016.35,25.35,1045.95,27.450000000000003,3.3
2020,2,27,16,0,941.4,25.35,1037.95,27.1,6.25
2020,2,27,17,0,801.9,47.650000000000006,1013.8,25.9,5.2
2020,2,27,18,0,608.85,40.7,966.8,24.15,3.8
2020,2,27,19,0,378.25,24.75,865.35,21.8,3.8
2020,2,27,20,0,142.05,24.75,553.3,19.55,2.55
2020,2,27,21,0,14.15,6.35,155.95,18.1,1.6
2020,2,27,22,0,0.0,0.0,0.0,17.450000000000003,0.85
2020,2,27,23,0,0.0,0.0,0.0,17.05,0.6
2020,2,27,24,0,0.0,0.0,0.0,16.5,0.5
2020,2,28,1,0,0.0,0.0,0.0,15.9,0.55
2020,2,28,2,0,0.0,0.0,0.0,15.35,0.6499999999999999
2020,2,28,3,0,0.0,0.0,0.0,14.95,0.75
2020,2,28,4,0,0.0,0.0,0.0,14.4,0.75
2020,2,28,5,0,0.0,0.0,0.0,13.65,0.8
2020,2,28,6,0,0.0,0.0,0.0,13.05,0.6499999999999999
2020,2,28,7,0,0.0,0.0,0.0,13.05,0.3
2020,2,28,8,0,9.6,9.6,0.0,6.4,0.6499999999999999
2020,2,28,9,0,9.6,28.8,412.75,8.15,1.05
2020,2,28,10,0,155.4,41.95,886.35,19.6,2.0
2020,2,28,11,0,518.55,41.95,976.75,24.05,3.2
2020,2,28,12,0,372.75,47.3,1022.6,26.1,4.3
2020,2,28,13,0,372.75,50.6,1047.45,27.7,5.2
2020,2,28,14,0,454.9,52.05,1057.1,28.5,6.0
2020,2,28,15,0,447.0,52.05,1057.1,28.5,6.199999999999999
2020,2,28,16,0,808.3,51.45,1050.2,28.1,6.199999999999999
2020,2,28,17,0,808.3,49.85,1026.25,26.950000000000003,5.699999999999999
2020,2,28,18,0,613.1,42.85,979.2,25.25,4.65
2020,2,28,19,0,379.9,24.45,876.95,23.35,3.2
2020,2,28,20,0,141.25,6.0,402.9,21.4,1.75
2020,2,28,21,0,13.15,6.0,0.0,19.55,0.75
2020,2,28,22,0,0.0,0.0,0.0,18.450000000000003,0.3
2020,2,28,23,0,0.0,0.0,0.0,17.700000000000003,0.6000000000000001
2020,2,28,24,0,0.0,0.0,0.0,17.3,0.4
2020,2,29,1,0,0.0,0.0,0.0,17.200000000000003,0.5
2020,2,29,2,0,0.0,0.0,0.0,17.1,0.8
2020,2,29,3,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,4,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,5,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,6,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,7,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,8,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,9,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,10,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,11,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,12,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,13,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,14,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,15,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,16,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,17,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,18,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,19,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,20,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,21,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,22,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,23,0,0.0,0.0,0.0,0.0,0.0
2020,2,29,24,0,0.0,0.0,0.0,15.8,0.0
2020,3,1,1,0,0.0,0.0,920.9691089017952,15.45,0.45
2020,3,1,2,0,0.0,0.0,0.0,15.1,0.8
2020,3,1,3,0,0.0,0.0,0.0,14.8,0.8
2020,3,1,4,0,0.0,0.0,0.0,14.1,0.8500000000000001
2020,3,1,5,0,0.0,0.0,0.0,13.25,0.8500000000000001
2020,3,1,6,0,0.0,0.0,0.0,12.2,0.8500000000000001
2020,3,1,7,0,0.0,0.0,0.0,12.2,0.65
2020,3,1,8,0,5.9,0.0,0.0,12.45,0.6000000000000001
2020,3,1,9,0,36.2,29.0,4.25,14.9,0.6000000000000001
2020,3,1,10,0,83.35,79.55,9.1,17.7,1.4500000000000002
2020,3,1,11,0,123.65,117.6,10.0,20.0,2.6
2020,3,1,12,0,190.95,182.5,10.45,21.8,3.7
2020,3,1,13,0,245.25,236.0,10.65,22.85,4.85
2020,3,1,14,0,386.3,374.4,13.5,22.9,5.7
2020,3,1,15,0,665.0999999999999,369.3,40.0,22.9,6.1
2020,3,1,16,0,762.75,279.275,540.9,22.3,6.1
2020,3,1,17,0,762.75,49.675,986.4,21.6,5.9
2020,3,1,18,0,611.15,46.65,986.4,20.5,3.9
2020,3,1,19,0,377.7875,40.65,880.75,19.05,3.85
2020,3,1,20,0,136.8125,23.9,549.1,17.5,1.35
2020,3,1,21,0,11.125,5.65,145.70000000000002,16.0,1.35
2020,3,1,22,0,0.0,0.0,0.0,14.9,0.7
2020,3,1,23,0,0.0,0.0,0.0,14.3,0.7
2020,3,1,24,0,0.0,0.0,0.0,13.9,1.1
2020,3,2,1,0,0.0,0.0,0.0,13.65,1.3
2020,3,2,2,0,0.0,0.0,0.0,13.45,1.35
2020,3,2,3,0,0.0,0.0,0.0,12.9,1.4
2020,3,2,4,0,0.0,0.0,0.0,12.3,1.4
2020,3,2,5,0,0.0,0.0,0.0,11.85,1.4
2020,3,2,6,0,0.0,0.0,0.0,11.65,1.4
2020,3,2,7,0,0.0,0.0,0.0,11.65,1.35
2020,3,2,8,0,13.825,28.0,0.0,13.25,1.15
2020,3,2,9,0,13.825,66.8,4.2,16.55,1.2
2020,3,2,10,0,53.925,90.35,9.0,19.75,1.75
2020,3,2,11,0,139.75,90.35,9.9,22.45,3.05
2020,3,2,12,0,607.85,77.6,9.9,24.4,4.25
2020,3,2,13,0,1031.25,52.25,5.1,25.15,5.45
2020,3,2,14,0,1031.25,52.0,525.35,25.15,6.35
2020,3,2,15,0,1009.4,52.0,521.8,25.0,6.4
2020,3,2,16,0,946.0,51.35,1026.35,24.4,6.4
2020,3,2,17,0,802.6500000000001,47.65,1026.35,23.6,5.6
2020,3,2,18,0,605.5,40.45,976.5,22.65,4.4
2020,3,2,19,0,372.6,23.35,874.2,21.15,2.25
2020,3,2,20,0,135.7,23.35,545.55,19.3,0.4
2020,3,2,21,0,10.75,5.15,143.3,17.799999999999997,0.3
2020,3,2,22,0,0.0,0.0,0.0,16.7,0.7
2020,3,2,23,0,0.0,0.0,0.0,15.8,0.8500000000000001
2020,3,2,24,0,0.0,0.0,0.0,15.15,1.25
2020,3,3,1,0,0.0,0.0,0.0,14.65,1.4
2020,3,3,2,0,0.0,0.0,0.0,14.1,1.45
2020,3,3,3,0,0.0,0.0,0.0,13.55,1.5
2020,3,3,4,0,0.0,0.0,0.0,13.15,1.5
2020,3,3,5,0,0.0,0.0,0.0,12.7,1.5
2020,3,3,6,0,0.0,0.0,0.0,12.35,1.5
2020,3,3,7,0,0.0,0.0,0.0,12.35,1.45
2020,3,3,8,0,9.1,9.1,0.0,13.8,1.15
2020,3,3,9,0,155.79999999999998,28.3,422.2375,17.200000000000003,1.2
2020,3,3,10,0,416.3,41.95,905.675,21.950000000000003,1.6
2020,3,3,11,0,646.95,47.35,995.275,25.75,2.75
2020,3,3,12,0,837.3,50.150000000000006,1041.2375,27.55,3.8
2020,3,3,13,0,968.625,50.150000000000006,1063.3625,27.45,4.95
2020,3,3,14,0,1010.125,51.5,1067.5124999999998,27.95,5.75
2020,3,3,15,0,1010.125,51.3,1067.5124999999998,27.95,5.95
2020,3,3,16,0,946.4,49.55,1057.55,26.5,5.95
2020,3,3,17,0,802.0999999999999,49.55,1030.05,24.4,5.550000000000001
2020,3,3,18,0,603.4,46.4,905.75,22.4,4.5
2020,3,3,19,0,368.95,40.3,531.15,22.4,2.75
2020,3,3,20,0,131.85,22.65,131.45,20.4,1.35
2020,3,3,21,0,9.15,4.55,131.45,18.8,0.85
2020,3,3,22,0,0.0,0.0,0.0,17.65,0.8
2020,3,3,23,0,0.0,0.0,0.0,16.799999999999997,0.95
2020,3,3,24,0,0.0,0.0,0.0,16.1,1.05
2020,3,4,1,0,0.0,0.0,0.0,15.5,1.15
2020,3,4,2,0,0.0,0.0,0.0,14.85,1.2
2020,3,4,3,0,0.0,0.0,0.0,14.3,1.25
2020,3,4,4,0,0.0,0.0,0.0,14.0,1.15
2020,3,4,5,0,0.0,0.0,0.0,13.65,1.1
2020,3,4,6,0,0.0,0.0,0.0,13.35,0.95
2020,3,4,7,0,0.0,0.0,0.0,13.35,0.9
2020,3,4,8,0,8.85,8.85,0.0,14.65,0.55
2020,3,4,9,0,152.35,27.950000000000003,417.15,17.6,0.55
2020,3,4,10,0,408.75,27.950000000000003,896.05,20.7,1.4500000000000002
2020,3,4,11,0,637.35,41.8,987.05,23.5,3.3
2020,3,4,12,0,826.35,48.2,1032.05,25.65,4.4
2020,3,4,13,0,958.9,51.45,1055.4,27.2,5.300000000000001
2020,3,4,14,0,1002.4,51.85,1061.7,28.1,6.0
2020,3,4,15,0,1002.4,51.85,1061.7,28.5,6.1
2020,3,4,16,0,938.9,51.2,1051.5,28.5,6.1
2020,3,4,17,0,795.4,49.5,1025.5,26.950000000000003,5.5
2020,3,4,18,0,598.2,46.35,975.7,24.85,4.3
2020,3,4,19,0,364.4,40.15,868.95,22.9,2.45
2020,3,4,20,0,128.25,22.05,397.45,21.05,0.8999999999999999
2020,3,4,21,0,7.8,4.05,0.0,19.75,0.65
2020,3,4,22,0,0.0,0.0,0.0,18.6,0.65
2020,3,4,23,0,0.0,0.0,0.0,17.65,1.1
2020,3,4,24,0,0.0,0.0,0.0,16.799999999999997,1.3
2020,3,5,1,0,0.0,0.0,0.0,16.049999999999997,1.3
2020,3,5,2,0,0.0,0.0,0.0,15.35,1.2000000000000002
2020,3,5,3,0,0.0,0.0,0.0,14.8,1.1
2020,3,5,4,0,0.0,0.0,0.0,14.4,0.55
2020,3,5,5,0,0.0,0.0,0.0,13.95,1.0
2020,3,5,6,0,0.0,0.0,0.0,13.65,0.8500000000000001
2020,3,5,7,0,0.0,0.0,0.0,13.65,0.5
2020,3,5,8,0,8.65,8.65,0.0,14.8,0.8500000000000001
2020,3,5,9,0,150.85,27.65,416.05,17.4,1.15
2020,3,5,10,0,406.0,41.65,894.2,20.200000000000003,2.1
2020,3,5,11,0,634.2,47.1,985.45,22.85,3.35
2020,3,5,12,0,822.5,49.9,1030.05,24.950000000000003,4.45
2020,3,5,13,0,955.15,51.4,1053.95,26.700000000000003,5.15
2020,3,5,14,0,1000.55,51.85,1062.9,28.1,5.7
2020,3,5,15,0,1000.55,51.85,1062.9,28.35,5.85
2020,3,5,16,0,939.3,51.2,1055.9,28.35,5.85
2020,3,5,17,0,797.05,49.5,1032.6,27.5,5.300000000000001
2020,3,5,18,0,600.15,46.35,909.35,25.85,3.1
2020,3,5,19,0,364.65,40.05,513.3,23.5,0.9
2020,3,5,20,0,126.35,21.45,112.35,21.2,0.5
2020,3,5,21,0,6.6,3.55,112.35,19.5,0.9
2020,3,5,22,0,0.0,0.0,0.0,18.35,0.85
2020,3,5,23,0,0.0,0.0,0.0,17.5,1.25
2020,3,5,24,0,0.0,0.0,0.0,16.65,1.4
2020,3,6,1,0,0.0,0.0,0.0,15.95,1.4
2020,3,6,2,0,0.0,0.0,0.0,15.25,1.4
2020,3,6,3,0,0.0,0.0,0.0,14.5,1.35
2020,3,6,4,0,0.0,0.0,0.0,13.95,1.2
2020,3,6,5,0,0.0,0.0,0.0,13.35,1.15
2020,3,6,6,0,0.0,0.0,0.0,13.05,1.1
2020,3,6,7,0,0.0,0.0,0.0,13.05,0.95
2020,3,6,8,0,5.5,5.5,0.0,14.1,0.95
2020,3,6,9,0,48.85,28.25,4.2,16.45,1.0
2020,3,6,10,0,308.6,47.3,487.05,18.950000000000003,1.85
2020,3,6,11,0,637.2,50.1,993.9,21.35,3.0
2020,3,6,12,0,825.3499999999999,50.1,1036.75,21.35,4.1
2020,3,6,13,0,957.1,51.75,1058.95,24.35,4.1
2020,3,6,14,0,999.75,52.15,1064.95,25.9,5.1
2020,3,6,15,0,999.75,52.15,1064.95,25.45,5.6
2020,3,6,16,0,935.45,51.3,1054.9,25.45,2.85
2020,3,6,17,0,791.55,49.55,1029.45,24.65,4.6
2020,3,6,18,0,593.5,46.35,979.6,23.3,2.4
2020,3,6,19,0,358.9,40.0,872.45,21.35,0.65
2020,3,6,20,0,122.9,20.9,500.15,19.5,0.8500000000000001
2020,3,6,21,0,5.35,3.05,101.05,18.25,0.2
2020,3,6,22,0,0.0,0.0,0.0,17.299999999999997,0.2
2020,3,6,23,0,0.0,0.0,0.0,16.549999999999997,0.8
2020,3,6,24,0,0.0,0.0,0.0,15.35,1.2999999999999998
2020,3,7,1,0,0.0,0.0,0.0,14.2,1.2999999999999998
2020,3,7,2,0,0.0,0.0,0.0,13.75,1.2999999999999998
2020,3,7,3,0,0.0,0.0,0.0,13.75,1.15
2020,3,7,4,0,0.0,0.0,0.0,13.35,1.1
2020,3,7,5,0,0.0,0.0,0.0,12.85,1.1
2020,3,7,6,0,0.0,0.0,0.0,12.85,0.9
2020,3,7,7,0,0.0,0.0,0.0,13.05,0.35
2020,3,7,8,0,8.3,8.3,0.0,14.65,0.95
2020,3,7,9,0,150.20000000000002,27.3,421.5,17.3,0.35
2020,3,7,10,0,405.75,41.65,903.75,20.200000000000003,0.6
2020,3,7,11,0,634.1,47.15,992.65,22.8,2.3
2020,3,7,12,0,821.4,50.0,1034.9,24.9,3.9
2020,3,7,13,0,952.3,51.45,1056.45,26.55,4.85
2020,3,7,14,0,994.3,51.8,1062.3000000000002,27.8,5.65
2020,3,7,15,0,994.3,51.8,1062.3000000000002,27.8,5.75
2020,3,7,16,0,929.4,51.1,1051.85,27.5,5.75
2020,3,7,17,0,785.05,49.35,1025.5,25.65,5.1
2020,3,7,18,0,586.85,46.1,974.45,23.3,4.0
2020,3,7,19,0,352.75,39.65,864.8499999999999,23.3,2.35
2020,3,7,20,0,118.75,20.15,478.45,21.1,1.0
2020,3,7,21,0,4.05,2.5,84.05,19.5,0.8
2020,3,7,22,0,0.0,0.0,0.0,18.05,0.8
2020,3,7,23,0,0.0,0.0,0.0,16.8,1.15
2020,3,7,24,0,0.0,0.0,0.0,15.95,1.3
2020,3,8,1,0,0.0,0.0,0.0,15.95,1.3
2020,3,8,2,0,0.0,0.0,0.0,15.25,1.2000000000000002
2020,3,8,3,0,0.0,0.0,0.0,14.6,1.0
2020,3,8,4,0,0.0,0.0,0.0,13.75,0.9
2020,3,8,5,0,0.0,0.0,0.0,12.8,0.8500000000000001
2020,3,8,6,0,0.0,0.0,0.0,12.55,0.8
2020,3,8,7,0,0.0,0.0,0.0,12.55,0.7
2020,3,8,8,0,8.0,8.0,0.0,13.55,0.6499999999999999
2020,3,8,9,0,145.8,26.85,411.1,16.3,0.6499999999999999
2020,3,8,10,0,396.35,41.400000000000006,885.1500000000001,19.8,1.2999999999999998
2020,3,8,11,0,622.75,46.95,977.35,22.75,2.5
2020,3,8,12,0,809.05,49.8,1029.4,24.85,3.6
2020,3,8,13,0,939.35,49.8,1054.15,26.25,4.65
2020,3,8,14,0,981.15,51.3,1054.15,27.05,5.45
2020,3,8,15,0,981.15,51.1,1050.9,27.05,5.800000000000001
2020,3,8,16,0,916.6,49.25,1040.55,26.65,5.800000000000001
2020,3,8,17,0,772.9,49.25,1013.55,25.4,5.300000000000001
2020,3,8,18,0,575.95,45.95,961.15,23.8,3.95
2020,3,8,19,0,344.2,39.4,850.6500000000001,21.8,2.55
2020,3,8,20,0,113.1,39.4,387.3,19.95,1.2999999999999998
2020,3,8,21,0,1.9,19.4,0.0,18.65,0.6
2020,3,8,22,0,0.0,1.9,0.0,17.700000000000003,0.5
2020,3,8,23,0,0.0,0.0,0.0,17.05,0.5
2020,3,8,24,0,0.0,0.0,0.0,16.5,0.65
2020,3,9,1,0,0.0,0.0,0.0,15.9,0.8500000000000001
2020,3,9,2,0,0.0,0.0,0.0,15.3,0.8500000000000001
2020,3,9,3,0,0.0,0.0,0.0,14.95,0.8500000000000001
2020,3,9,4,0,0.0,0.0,0.0,14.65,0.75
2020,3,9,5,0,0.0,0.0,0.0,14.1,0.6499999999999999
2020,3,9,6,0,0.0,0.0,0.0,13.25,0.6499999999999999
2020,3,9,7,0,0.0,0.0,0.0,13.25,0.55
2020,3,9,8,0,7.7,7.7,0.0,13.65,0.55
2020,3,9,9,0,142.95,30.2,405.6,16.15,0.85
2020,3,9,10,0,497.9,46.85,876.9000000000001,19.3,1.85
2020,3,9,11,0,807.3,49.7,974.05,22.4,3.15
2020,3,9,12,0,939.5,46.85,1022.4,24.95,4.4
2020,3,9,13,0,939.5,49.7,1047.6999999999998,26.5,5.45
2020,3,9,14,0,982.5,25.35,1047.6999999999998,26.5,5.45
