Site,Calama
Latitude,-22.45
Longitude,-68.93
Timezone,-4
Elevation,1000
,,,,,,,,,
,,,,,,,,,
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Tdry,Wspd
2020,3,21,1,0,0.0,0.0,0.0,9.9,3.0
2020,3,21,2,0,0.0,0.0,0.0,9.0,3.1500000000000004
2020,3,21,3,0,0.0,0.0,0.0,8.25,3.2
2020,3,21,4,0,0.0,0.0,0.0,7.6,3.4000000000000004
2020,3,21,5,0,0.0,0.0,0.0,7.25,3.75
2020,3,21,6,0,0.0,0.0,0.0,7.25,3.9
2020,3,21,7,0,0.0,0.0,0.0,7.35,3.9
2020,3,21,8,0,0.0,7.5,251.35,8.9,3.8
2020,3,21,9,0,155.35,23.4,711.8,11.95,3.1500000000000004
2020,3,21,10,0,441.1,34.4,976.2,15.25,2.4000000000000004
2020,3,21,11,0,683.1,38.25,1056.85,18.0,2.4000000000000004
2020,3,21,12,0,762.9000000000001,40.15,1056.85,20.0,3.5
2020,3,21,13,0,762.9000000000001,358.65,565.35,21.3,5.699999999999999
2020,3,21,14,0,724.5,624.8,46.8,22.15,6.75
2020,3,21,15,0,656.95,624.8,35.95,23.15,7.0
2020,3,21,16,0,633.9,286.55,35.95,23.7,7.1
2020,3,21,17,0,586.55,17.25,504.95,23.7,7.1
2020,3,21,18,0,500.2000000000001,12.6,875.1500000000001,22.85,6.75
2020,3,21,19,0,288.0,12.6,875.1500000000001,20.85,5.7
2020,3,21,20,0,76.35,12.6,383.6,18.55,4.3
2020,3,21,21,0,0.0,0.0,383.6,16.549999999999997,2.45
2020,3,21,22,0,0.0,0.0,0.0,14.9,1.7999999999999998
2020,3,21,23,0,0.0,0.0,0.0,13.45,1.7999999999999998
2020,3,21,24,0,0.0,0.0,0.0,12.25,1.65
2020,3,22,1,0,0.0,0.0,0.0,11.2,2.55
2020,3,22,2,0,0.0,0.0,0.0,10.3,3.3
2020,3,22,3,0,0.0,0.0,0.0,9.5,4.0
2020,3,22,4,0,0.0,0.0,0.0,8.7,4.300000000000001
2020,3,22,5,0,0.0,0.0,0.0,7.9,4.4
2020,3,22,6,0,0.0,0.0,0.0,7.65,4.5
2020,3,22,7,0,0.0,0.0,0.0,7.65,4.8
2020,3,22,8,0,24.2,7.45,256.25,7.0,4.8
2020,3,22,9,0,180.9,23.4,723.35,9.6,4.1
2020,3,22,10,0,444.75,34.45,989.1,14.7,2.25
2020,3,22,11,0,688.3,38.25,1068.8,19.0,2.25
2020,3,22,12,0,883.75,40.15,1111.85,20.45,3.6
2020,3,22,13,0,1014.0,41.1,1130.65,21.05,6.85
2020,3,22,14,0,1036.75,41.25,1130.65,21.05,8.05
2020,3,22,15,0,1036.75,41.25,1126.55,21.7,8.2
2020,3,22,16,0,943.2,40.6,1113.25,22.85,7.949999999999999
2020,3,22,17,0,772.65,39.1,1084.55,22.45,7.8
2020,3,22,18,0,410.7,36.25,1027.0,22.45,7.0
2020,3,22,19,0,75.0,29.7,494.2,20.15,5.7
2020,3,22,20,0,0.0,12.5,494.2,17.75,3.95
2020,3,22,21,0,0.0,0.0,0.0,15.55,2.3
2020,3,22,22,0,0.0,0.0,0.0,13.6,2.25
2020,3,22,23,0,0.0,0.0,0.0,11.3,2.25
2020,3,22,24,0,0.0,0.0,0.0,9.4,3.2
2020,3,23,1,0,0.0,0.0,0.0,8.55,3.7
2020,3,23,2,0,0.0,0.0,0.0,8.55,4.05
2020,3,23,3,0,0.0,0.0,0.0,7.899999999999999,4.35
2020,3,23,4,0,0.0,0.0,0.0,7.35,4.7
2020,3,23,5,0,0.0,0.0,0.0,7.05,5.0
2020,3,23,6,0,0.0,0.0,0.0,7.05,5.1
2020,3,23,7,0,0.0,0.0,0.0,7.6,5.199999999999999
2020,3,23,8,0,23.45,7.3,252.0,9.9,5.199999999999999
2020,3,23,9,0,178.6,23.2,716.45,14.0,4.65
2020,3,23,10,0,441.1,34.4,984.1,18.15,3.5
2020,3,23,11,0,683.5999999999999,38.25,1064.1999999999998,20.9,3.5
2020,3,23,12,0,878.05,40.15,1101.9499999999998,22.6,4.45
2020,3,23,13,0,1007.4,41.1,1120.15,23.5,6.800000000000001
2020,3,23,14,0,1029.35,41.2,1121.8,23.5,8.05
2020,3,23,15,0,1029.35,41.2,1121.8,24.15,8.2
2020,3,23,16,0,934.45,40.5,1106.9,24.9,8.2
2020,3,23,17,0,762.55,39.0,1075.2,24.15,7.2
2020,3,23,18,0,536.5,36.1,1014.25,24.15,5.75
2020,3,23,19,0,278.35,29.450000000000003,865.05,21.700000000000003,4.1
2020,3,23,20,0,72.3,12.35,378.15,19.1,4.1
2020,3,23,21,0,0.0,0.0,0.0,16.95,2.25
2020,3,23,22,0,0.0,0.0,0.0,15.1,1.95
2020,3,23,23,0,0.0,0.0,0.0,13.35,1.95
2020,3,23,24,0,0.0,0.0,0.0,11.9,2.9
2020,3,24,1,0,0.0,0.0,0.0,10.9,3.55
2020,3,24,2,0,0.0,0.0,0.0,10.15,3.9
2020,3,24,3,0,0.0,0.0,0.0,9.4,4.2
2020,3,24,4,0,0.0,0.0,0.0,8.65,4.45
2020,3,24,5,0,0.0,0.0,0.0,8.05,4.7
2020,3,24,6,0,0.0,0.0,0.0,7.35,5.0
2020,3,24,7,0,0.0,0.0,243.25,7.35,5.05
2020,3,24,8,0,0.0,7.15,243.25,9.6,4.95
2020,3,24,9,0,22.35,23.0,701.85,14.7,4.35
2020,3,24,10,0,304.55,34.3,972.65,18.9,3.5
2020,3,24,11,0,674.9,38.15,1053.1,21.7,3.5
2020,3,24,12,0,867.0999999999999,40.05,1090.75,21.7,1.65
2020,3,24,13,0,995.15,41.0,1109.1,23.4,4.699999999999999
2020,3,24,14,0,1017.0,41.1,1111.5,24.75,7.3
2020,3,24,15,0,1017.0,41.1,1111.5,25.85,4.25
2020,3,24,16,0,1024.45,40.4,1097.25,26.200000000000003,8.1
2020,3,24,17,0,922.85,38.9,1024.95,26.200000000000003,7.2
2020,3,24,18,0,628.8,36.0,851.4000000000001,24.9,5.85
2020,3,24,19,0,271.5,29.25,369.6,22.35,5.85
2020,3,24,20,0,69.3,12.2,369.6,19.75,4.1
2020,3,24,21,0,0.0,0.0,0.0,17.4,2.3
2020,3,24,22,0,0.0,0.0,0.0,15.4,2.15
2020,3,24,23,0,0.0,0.0,0.0,13.7,2.15
2020,3,24,24,0,0.0,0.0,0.0,12.3,3.15
2020,3,25,1,0,0.0,0.0,0.0,11.1,3.65
2020,3,25,2,0,0.0,0.0,0.0,10.1,3.95
2020,3,25,3,0,0.0,0.0,0.0,9.25,4.15
2020,3,25,4,0,0.0,0.0,0.0,8.45,4.3
2020,3,25,5,0,0.0,0.0,0.0,7.65,4.3
2020,3,25,6,0,0.0,0.0,0.0,7.4,4.449999999999999
2020,3,25,7,0,0.0,0.0,0.0,7.4,4.699999999999999
2020,3,25,8,0,21.6,7.05,238.35,9.35,4.699999999999999
2020,3,25,9,0,172.85,22.85,694.55,13.3,4.2
2020,3,25,10,0,431.5,34.2,968.3,17.05,3.25
2020,3,25,11,0,670.6,38.05,1049.3000000000002,19.65,3.25
2020,3,25,12,0,862.1,40.0,1087.2,21.15,4.35
2020,3,25,13,0,989.0,40.95,1105.15,22.05,6.65
2020,3,25,14,0,1008.65,41.05,1105.6999999999998,23.25,7.75
2020,3,25,15,0,1008.65,41.05,1105.6999999999998,24.3,7.95
2020,3,25,16,0,913.95,40.35,1070.9,24.3,7.95
2020,3,25,17,0,744.95,38.85,1000.1,23.95,7.75
2020,3,25,18,0,389.35,35.95,843.95,23.15,7.75
2020,3,25,19,0,66.95,29.05,843.95,21.2,7.25
2020,3,25,20,0,0.0,12.05,364.2,18.85,5.25
2020,3,25,21,0,0.0,0.0,0.0,16.75,2.4
2020,3,25,22,0,0.0,0.0,0.0,15.05,1.9
2020,3,25,23,0,0.0,0.0,0.0,13.75,1.9
2020,3,25,24,0,0.0,0.0,0.0,12.7,2.9000000000000004
2020,3,26,1,0,0.0,0.0,0.0,11.8,3.35
2020,3,26,2,0,0.0,0.0,0.0,11.1,3.6
2020,3,26,3,0,0.0,0.0,0.0,10.45,3.75
2020,3,26,4,0,0.0,0.0,0.0,9.85,3.8
2020,3,26,5,0,0.0,0.0,0.0,9.25,3.85
2020,3,26,6,0,0.0,0.0,0.0,8.75,4.0
2020,3,26,7,0,0.0,0.0,0.0,8.75,4.199999999999999
2020,3,26,8,0,21.2,6.95,238.85,10.3,4.199999999999999
2020,3,26,9,0,172.64999999999998,22.75,754.45,14.05,3.7
2020,3,26,10,0,432.65,34.2,1056.7,17.25,2.9000000000000004
2020,3,26,11,0,673.15,38.05,1095.25,19.4,2.9000000000000004
2020,3,26,12,0,865.8499999999999,39.95,1095.25,21.1,4.15
2020,3,26,13,0,993.65,40.900000000000006,1113.8,21.85,6.4
2020,3,26,14,0,1013.95,41.05,1115.6,22.35,7.550000000000001
2020,3,26,15,0,1013.95,41.05,1119.8,23.3,8.05
2020,3,26,16,0,918.65,40.4,1116.1,23.75,8.05
2020,3,26,17,0,747.7,38.9,1081.0500000000002,23.75,8.05
2020,3,26,18,0,522.5,35.9,1009.05,22.7,7.4
2020,3,26,19,0,264.75,28.85,483.95,20.4,6.2
2020,3,26,20,0,65.5,11.9,0.0,18.0,3.35
2020,3,26,21,0,0.0,0.0,0.0,16.0,1.2
2020,3,26,22,0,0.0,0.0,0.0,14.3,1.2
2020,3,26,23,0,0.0,0.0,0.0,12.8,1.9
2020,3,26,24,0,0.0,0.0,0.0,11.5,1.9
2020,3,27,1,0,0.0,0.0,0.0,10.3,3.25
2020,3,27,2,0,0.0,0.0,0.0,9.45,3.85
2020,3,27,3,0,0.0,0.0,0.0,8.95,3.85
2020,3,27,4,0,0.0,0.0,0.0,8.5,3.9
2020,3,27,5,0,0.0,0.0,0.0,8.05,4.1
2020,3,27,6,0,0.0,0.0,0.0,7.9,4.35
2020,3,27,7,0,0.0,0.0,0.0,7.9,4.5
2020,3,27,8,0,0.0,6.85,239.45,9.35,4.5
2020,3,27,9,0,20.8,22.65,703.0,13.2,4.3
2020,3,27,10,0,20.8,34.25,982.85,17.799999999999997,3.35
2020,3,27,11,0,282.15,38.15,982.85,20.85,3.35
2020,3,27,12,0,756.8499999999999,40.05,1063.55,22.25,4.1
2020,3,27,13,0,993.6,41.0,1103.5,22.8,6.25
2020,3,27,14,0,1009.15,41.3,1112.7,22.8,7.3
2020,3,27,15,0,1009.15,41.3,1112.7,22.7,7.95
2020,3,27,16,0,909.8,115.15,1094.85,22.15,7.95
2020,3,27,17,0,737.7,114.4,1061.05,20.25,7.95
2020,3,27,18,0,512.75,36.8,996.3,17.75,7.1
2020,3,27,19,0,257.55,28.65,834.8499999999999,16.05,5.9
2020,3,27,20,0,62.95,11.75,358.2,16.05,4.4
2020,3,27,21,0,0.0,0.0,0.0,14.7,2.7
2020,3,27,22,0,0.0,0.0,0.0,13.35,1.4500000000000002
2020,3,27,23,0,0.0,0.0,0.0,11.95,1.3
2020,3,27,24,0,0.0,0.0,0.0,10.85,1.3
2020,3,28,1,0,0.0,0.0,0.0,9.9,1.65
2020,3,28,2,0,0.0,0.0,0.0,8.9,1.95
2020,3,28,3,0,0.0,0.0,0.0,7.95,2.25
2020,3,28,4,0,0.0,0.0,0.0,7.35,2.6
2020,3,28,5,0,0.0,0.0,0.0,7.050000000000001,3.0
2020,3,28,6,0,0.0,0.0,0.0,6.75,3.4000000000000004
2020,3,28,7,0,0.0,0.0,0.0,6.1,3.9
2020,3,28,8,0,5.5,5.35,2.3,6.1,3.95
2020,3,28,9,0,151.5,21.05,448.35,9.8,3.95
2020,3,28,10,0,419.75,34.05,950.7,14.4,3.1
2020,3,28,11,0,656.8,37.95,950.7,16.8,3.1
2020,3,28,12,0,656.8,39.85,1036.1,18.4,3.9
2020,3,28,13,0,847.25,40.8,1082.45,19.3,6.15
2020,3,28,14,0,946.8,40.900000000000006,1102.25,20.5,7.35
2020,3,28,15,0,482.6,40.900000000000006,1102.25,21.8,7.800000000000001
2020,3,28,16,0,795.2,40.150000000000006,1086.4,21.9,7.9
2020,3,28,17,0,312.6,38.6,1048.8,21.5,7.9
2020,3,28,18,0,59.85,35.6,983.85,20.75,7.7
2020,3,28,19,0,59.85,28.35,817.4,18.9,6.85
2020,3,28,20,0,0.0,11.55,347.2,17.0,5.6
2020,3,28,21,0,0.0,0.0,0.0,15.3,4.0
2020,3,28,22,0,0.0,0.0,0.0,13.65,2.1
2020,3,28,23,0,0.0,0.0,0.0,12.1,1.6
2020,3,28,24,0,0.0,0.0,0.0,10.85,1.6
2020,3,29,1,0,0.0,0.0,0.0,9.9,2.3
2020,3,29,2,0,0.0,0.0,0.0,9.25,2.8
2020,3,29,3,0,0.0,0.0,0.0,8.7,3.1
2020,3,29,4,0,0.0,0.0,0.0,8.1,3.35
2020,3,29,5,0,0.0,0.0,0.0,7.4,3.95
2020,3,29,6,0,0.0,0.0,0.0,6.8,4.7
2020,3,29,7,0,0.0,0.0,0.0,6.8,4.95
2020,3,29,8,0,18.65,6.5,0.0,8.399999999999999,4.65
2020,3,29,9,0,164.4,22.15,447.75,12.25,4.25
2020,3,29,10,0,418.75,33.95,952.8,15.65,3.45
2020,3,29,11,0,654.45,37.900000000000006,1035.75,15.65,3.45
2020,3,29,12,0,842.8499999999999,39.85,1074.45,17.75,4.75
2020,3,29,13,0,966.85,40.8,1092.25,19.05,6.9
2020,3,29,14,0,983.45,40.900000000000006,1097.2,20.05,7.65
2020,3,29,15,0,983.45,40.900000000000006,1097.2,21.1,7.85
2020,3,29,16,0,886.95,40.150000000000006,1080.85,22.0,7.85
2020,3,29,17,0,596.4,38.55,1043.5,22.0,7.4
2020,3,29,18,0,244.9,30.1,978.9,21.700000000000003,6.449999999999999
2020,3,29,19,0,57.45,11.35,808.2,19.9,5.3
2020,3,29,20,0,57.45,0.0,340.45,17.5,5.3
2020,3,29,21,0,0.0,0.0,0.0,15.4,3.85
2020,3,29,22,0,0.0,0.0,0.0,13.75,2.05
2020,3,29,23,0,0.0,0.0,0.0,12.5,0.85
2020,3,29,24,0,0.0,0.0,0.0,11.55,0.65
2020,3,30,1,0,0.0,0.0,0.0,10.65,0.65
2020,3,30,2,0,0.0,0.0,0.0,9.8,1.1
2020,3,30,3,0,0.0,0.0,0.0,9.1,1.65
2020,3,30,4,0,0.0,0.0,0.0,8.7,1.65
2020,3,30,5,0,0.0,0.0,0.0,8.399999999999999,2.25
2020,3,30,6,0,0.0,0.0,0.0,8.0,3.3
2020,3,30,7,0,0.0,0.0,0.0,8.0,4.2
2020,3,30,8,0,17.2,6.3,201.95,9.3,4.2
2020,3,30,9,0,158.0,21.8,635.45,12.55,3.65
2020,3,30,10,0,405.7,33.65,924.6,15.6,3.15
2020,3,30,11,0,635.3499999999999,37.55,1007.6,17.75,3.15
2020,3,30,12,0,676.2,39.45,1007.6,17.75,4.75
2020,3,30,13,0,676.2,39.45,1052.85,19.05,6.8
2020,3,30,14,0,587.1,291.8,593.6,19.75,6.8
2020,3,30,15,0,522.35,506.65,65.65,20.45,7.45
2020,3,30,16,0,355.2,346.3,65.65,20.95,7.25
2020,3,30,17,0,355.2,346.3,13.4,20.95,6.6
2020,3,30,18,0,168.65,148.45,13.4,20.2,6.6
2020,3,30,19,0,93.15,48.15,9.6,20.2,5.55
2020,3,30,20,0,38.7,48.15,4.6,18.65,4.15
2020,3,30,21,0,0.0,11.1,0.0,16.049999999999997,2.4
2020,3,30,22,0,0.0,0.0,0.0,13.25,1.35
2020,3,30,23,0,0.0,0.0,0.0,11.7,1.05
2020,3,30,24,0,0.0,0.0,0.0,10.6,1.05
2020,3,31,1,0,0.0,0.0,0.0,9.55,1.2
2020,3,31,2,0,0.0,0.0,0.0,8.5,1.6
2020,3,31,3,0,0.0,0.0,0.0,7.8,2.45
2020,3,31,4,0,0.0,0.0,0.0,7.55,3.3
2020,3,31,5,0,0.0,0.0,0.0,7.3,3.85
2020,3,31,6,0,0.0,0.0,0.0,6.6,4.2
2020,3,31,7,0,0.0,0.0,0.0,6.6,4.2
2020,3,31,8,0,17.3,6.25,210.1,8.05,4.2
2020,3,31,9,0,160.65,21.85,654.65,11.7,3.25
2020,3,31,10,0,413.8,33.9,948.35,14.9,2.95
2020,3,31,11,0,649.55,37.900000000000006,1034.45,14.9,2.95
2020,3,31,12,0,838.6500000000001,39.85,1075.4499999999998,-1.950000000000001,4.6
2020,3,31,13,0,838.6500000000001,40.8,1075.4499999999998,-0.8499999999999996,6.65
2020,3,31,14,0,937.55,40.900000000000006,1092.55,0.9499999999999992,7.8
2020,3,31,15,0,886.5,40.900000000000006,1084.85,22.65,8.05
2020,3,31,16,0,762.7,40.150000000000006,1053.3000000000002,23.3,8.05
2020,3,31,17,0,716.65,38.6,1053.3000000000002,23.3,7.7
2020,3,31,18,0,493.75,35.5,988.75,22.4,7.7
2020,3,31,19,0,239.4,27.75,807.35,20.200000000000003,6.75
2020,3,31,20,0,53.8,11.05,334.8,18.1,4.4
2020,3,31,21,0,0.0,0.0,0.0,16.15,2.2
2020,3,31,22,0,0.0,0.0,0.0,14.25,2.2
2020,3,31,23,0,0.0,0.0,0.0,12.5,2.2
2020,3,31,24,0,0.0,0.0,0.0,11.1,3.1
2020,4,1,1,0,0.0,0.0,0.0,10.25,3.1
2020,4,1,2,0,0.0,0.0,0.0,10.25,2.9
2020,4,1,3,0,0.0,0.0,0.0,9.4,2.65
2020,4,1,4,0,0.0,0.0,0.0,9.2,2.65
2020,4,1,5,0,0.0,0.0,0.0,9.45,3.35
2020,4,1,6,0,0.0,0.0,0.0,9.45,3.65
2020,4,1,7,0,0.0,0.0,0.0,9.7,3.65
2020,4,1,8,0,3.6,3.45,2.3,10.0,3.3
2020,4,1,9,0,37.55,23.65749999999997,6.6,11.0,2.85
2020,4,1,10,0,110.5,53.779999999999895,9.15,12.55,2.85
2020,4,1,11,0,278.55,222.7324999999999,10.6,13.65,3.3
2020,4,1,12,0,278.55,222.7324999999999,16.3,14.55,4.5
2020,4,1,13,0,472.4,209.56,541.15,17.55,6.15
2020,4,1,14,0,730.0999999999999,40.6,1057.85,21.0,8.0
2020,4,1,15,0,587.2,40.6,1057.85,22.05,8.3
2020,4,1,16,0,587.2,95.04874999999998,532.4,22.4,8.3
2020,4,1,17,0,213.25,116.89874999999998,10.1,22.4,8.3
2020,4,1,18,0,129.6,116.89874999999998,9.45,22.9,7.5
2020,4,1,19,0,54.150000000000006,52.15,9.45,21.85,6.1
2020,4,1,20,0,10.3,9.9,7.7,18.55,4.3
2020,4,1,21,0,0.0,0.0,3.2,15.6,2.55
2020,4,1,22,0,0.0,0.0,0.0,13.95,1.35
2020,4,1,23,0,0.0,0.0,0.0,12.45,1.35
2020,4,1,24,0,0.0,0.0,0.0,11.15,1.65
2020,4,2,1,0,0.0,0.0,0.0,10.2,2.2
2020,4,2,2,0,0.0,0.0,0.0,9.3,2.3
2020,4,2,3,0,0.0,0.0,0.0,8.7,2.4
2020,4,2,4,0,0.0,0.0,0.0,8.7,2.65
2020,4,2,5,0,0.0,0.0,0.0,9.15,3.0
2020,4,2,6,0,0.0,0.0,0.0,9.95,3.2
2020,4,2,7,0,0.0,0.0,0.0,10.3,3.2
2020,4,2,8,0,15.46375,5.8775,189.8,11.0,2.7
2020,4,2,9,0,152.86375,21.2275,618.25,12.85,1.8
2020,4,2,10,0,398.05,33.4,618.25,15.65,1.8
2020,4,2,11,0,626.3,38.05,915.8,18.05,3.3
2020,4,2,12,0,808.55,40.3,1014.3,19.3,6.550000000000001
2020,4,2,13,0,929.05,40.650000000000006,526.95,20.15,8.600000000000001
2020,4,2,14,0,945.9,40.400000000000006,1056.5,21.0,9.5
2020,4,2,15,0,945.9,40.400000000000006,1048.6999999999998,21.6,9.5
2020,4,2,16,0,852.2,39.7,1017.45,22.3,9.25
2020,4,2,17,0,687.5,38.1,1017.45,22.3,8.15
2020,4,2,18,0,471.0,34.9,952.15,21.950000000000003,6.85
2020,4,2,19,0,224.35625,26.99125,767.8,20.1,5.550000000000001
2020,4,2,20,0,48.40625,10.59125,313.95,18.05,4.1
2020,4,2,21,0,0.0,0.0,0.0,16.1,2.35
2020,4,2,22,0,0.0,0.0,0.0,14.45,1.35
2020,4,2,23,0,0.0,0.0,0.0,12.55,1.35
2020,4,2,24,0,0.0,0.0,0.0,10.9,1.55
2020,4,3,1,0,0.0,0.0,0.0,9.85,1.8
2020,4,3,2,0,0.0,0.0,0.0,9.85,1.95
2020,4,3,3,0,0.0,0.0,0.0,8.9,2.3
2020,4,3,4,0,0.0,0.0,0.0,8.35,2.75
2020,4,3,5,0,0.0,0.0,0.0,8.1,3.2
2020,4,3,6,0,0.0,0.0,0.0,7.9,3.4
2020,4,3,7,0,0.0,0.0,0.0,7.9,3.4
2020,4,3,8,0,15.45,5.85,196.05,8.95,3.4
2020,4,3,9,0,154.6,21.25,632.9000000000001,11.7,2.65
2020,4,3,10,0,403.15,33.5,932.9,14.75,2.65
2020,4,3,11,0,634.25,37.45,1018.25,17.049999999999997,4.45
2020,4,3,12,0,818.6,39.400000000000006,1057.6,18.4,7.65
2020,4,3,13,0,940.6,40.400000000000006,1077.3,19.4,8.600000000000001
2020,4,3,14,0,958.15,40.5,1081.05,19.4,8.4
2020,4,3,15,0,958.15,40.5,1081.05,20.55,8.4
2020,4,3,16,0,863.3,39.75,1067.9,22.0,8.1
2020,4,3,17,0,574.8499999999999,38.150000000000006,1036.6,11.4,7.45
2020,4,3,18,0,225.65,34.95,970.9,20.8,6.75
2020,4,3,19,0,48.2,26.95,781.8,17.8,5.699999999999999
2020,4,3,20,0,48.2,10.55,318.75,15.85,4.3
2020,4,3,21,0,0.0,0.0,0.0,15.85,2.6
2020,4,3,22,0,0.0,0.0,0.0,14.2,1.6
2020,4,3,23,0,0.0,0.0,0.0,12.8,1.6
2020,4,3,24,0,0.0,0.0,0.0,11.65,1.85
2020,4,4,1,0,0.0,0.0,0.0,10.8,1.85
2020,4,4,2,0,0.0,0.0,0.0,5.2,2.4000000000000004
2020,4,4,3,0,840.5215025326829,0.0,0.0,4.1,2.85
2020,4,4,4,0,840.5215025326829,0.0,0.0,4.05,3.3
2020,4,4,5,0,0.0,0.0,0.0,7.25,3.6
2020,4,4,6,0,0.0,0.0,0.0,7.9,3.7
2020,4,4,7,0,0.0,0.0,0.0,7.9,3.75
2020,4,4,8,0,15.25,5.75,199.65,8.9,3.75
2020,4,4,9,0,155.5,21.15,642.85,11.85,3.1
2020,4,4,10,0,406.5,33.5,945.7,15.3,3.1
2020,4,4,11,0,639.7,37.5,945.7,17.8,3.25
2020,4,4,12,0,825.75,39.5,1031.1,19.0,5.5
2020,4,4,13,0,948.9,40.5,528.6,19.9,7.55
2020,4,4,14,0,966.7,40.6,546.55,21.0,8.25
2020,4,4,15,0,966.7,40.6,1082.65,21.85,8.25
2020,4,4,16,0,870.85,39.85,1051.4,22.55,8.0
2020,4,4,17,0,701.35,38.25,1051.4,22.55,7.300000000000001
2020,4,4,18,0,478.27,35.05,985.9,21.75,6.4
2020,4,4,19,0,225.17,26.9,793.7125000000001,18.35,5.300000000000001
2020,4,4,20,0,47.5,10.45,323.1125,15.35,3.7
2020,4,4,21,0,0.0,0.0,0.0,13.6,2.05
2020,4,4,22,0,0.0,0.0,0.0,13.6,1.95
2020,4,4,23,0,0.0,0.0,0.0,12.0,1.95
2020,4,4,24,0,0.0,0.0,0.0,10.7,2.9
2020,4,5,1,0,0.0,0.0,0.0,9.7,3.55
2020,4,5,2,0,0.0,0.0,0.0,8.850000000000001,3.85
2020,4,5,3,0,0.0,0.0,0.0,4.2,3.9
2020,4,5,4,0,0.0,0.0,0.0,3.55,3.9
2020,4,5,5,0,0.0,0.0,0.0,0.0,3.9
2020,4,5,6,0,0.0,0.0,0.0,3.5,3.9
2020,4,5,7,0,0.0,0.0,0.0,7.05,3.95
2020,4,5,8,0,15.2,5.65,206.75,8.4,3.85
2020,4,5,9,0,157.25,21.1,658.95,11.75,3.65
2020,4,5,10,0,411.5,33.65,962.95,15.4,3.3
2020,4,5,11,0,647.15,37.65,1047.5,18.0,3.3
2020,4,5,12,0,647.15,39.6,1086.6,19.25,4.65
2020,4,5,13,0,834.8499999999999,40.55,1104.5,19.9,6.75
2020,4,5,14,0,927.85,40.55,1104.5,20.65,7.7
2020,4,5,15,0,870.9,40.85,1104.25,21.950000000000003,7.7
2020,4,5,16,0,870.9,39.0,1087.85,22.55,7.7
2020,4,5,17,0,699.3499999999999,34.900000000000006,1054.55,22.55,7.3
2020,4,5,18,0,475.35,34.900000000000006,986.3,21.15,6.699999999999999
2020,4,5,19,0,222.15,26.6,792.7,18.8,5.699999999999999
2020,4,5,20,0,45.95,10.25,322.7,16.4,4.199999999999999
2020,4,5,21,0,0.0,0.0,0.0,14.3,2.25
2020,4,5,22,0,0.0,0.0,0.0,12.55,1.05
2020,4,5,23,0,0.0,0.0,0.0,11.1,0.45
2020,4,5,24,0,0.0,0.0,0.0,10.0,0.45
2020,4,6,1,0,0.0,0.0,0.0,9.05,1.65
2020,4,6,2,0,0.0,0.0,0.0,8.15,3.4
2020,4,6,3,0,0.0,0.0,0.0,6.9,3.7
2020,4,6,4,0,0.0,0.0,0.0,6.1,4.0
2020,4,6,5,0,0.0,0.0,0.0,5.5,4.15
2020,4,6,6,0,0.0,0.0,0.0,5.5,4.300000000000001
2020,4,6,7,0,0.0,0.0,0.0,5.5,4.6
2020,4,6,8,0,14.55,0.0,201.85,6.8,4.6
2020,4,6,9,0,155.4,15.4,652.55,10.8,4.4
2020,4,6,10,0,408.2000000000001,33.55,959.35,14.65,3.8
2020,4,6,11,0,641.95,37.6,1042.55,17.25,3.8
2020,4,6,12,0,827.4000000000001,39.55,1080.1999999999998,18.25,5.1
2020,4,6,13,0,948.35,40.5,1097.25,18.85,7.95
2020,4,6,14,0,961.2,40.8,1097.25,19.6,9.1
2020,4,6,15,0,961.2,40.8,1096.8000000000002,20.65,9.1
2020,4,6,16,0,861.5,40.0,1080.75,21.15,8.4
2020,4,6,17,0,691.35,19.6,1048.15,21.15,7.550000000000001
2020,4,6,18,0,468.85,10.05,980.1,19.65,6.7
2020,4,6,19,0,217.25,0.0,466.85,17.35,6.7
2020,4,6,20,0,43.9,0.0,0.0,15.2,5.4
2020,4,6,21,0,0.0,0.0,0.0,13.15,3.05
2020,4,6,22,0,0.0,0.0,0.0,11.4,2.1
2020,4,6,23,0,0.0,0.0,0.0,9.95,2.1
2020,4,6,24,0,0.0,0.0,0.0,8.45,3.0
2020,4,7,1,0,0.0,0.0,0.0,3.8,3.5
2020,4,7,2,0,0.0,0.0,0.0,2.95,3.8
2020,4,7,3,0,0.0,0.0,0.0,5.6,4.0
2020,4,7,4,0,0.0,0.0,0.0,5.1,4.1
2020,4,7,5,0,0.0,0.0,0.0,5.1,4.1
2020,4,7,6,0,0.0,0.0,0.0,5.1,4.25
2020,4,7,7,0,0.0,0.0,0.0,5.300000000000001,4.45
2020,4,7,8,0,0.0,5.35,202.3,6.85,4.45
2020,4,7,9,0,14.1,20.75,656.7,10.15,3.85
2020,4,7,10,0,283.0,33.55,968.25,13.95,3.1
2020,4,7,11,0,646.45,37.6,1054.0500000000002,16.55,3.1
2020,4,7,12,0,834.8,39.55,1093.95,18.0,4.3
2020,4,7,13,0,834.8,40.5,1113.3,18.0,6.449999999999999
2020,4,7,14,0,958.3,40.6,1113.3,18.95,7.55
2020,4,7,15,0,902.2,40.6,1104.9,20.4,7.75
2020,4,7,16,0,700.45,39.8,1069.4,21.65,7.75
2020,4,7,17,0,700.45,39.8,1002.05,21.65,7.5
2020,4,7,18,0,474.4500000000001,38.150000000000006,1002.05,20.5,6.8
