CPARRADO,00000,SPAIN_Site,NA,SPAIN,40.0,-3.5,1,650
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,RH,Pres,Wspd,Wdir
2018,1,6,13,0,74.865,0,63.055,25,40,101325,1,180
2018,1,6,14,0,69.64,0,60.965,25,40,101325,1,180
2018,1,6,15,0,69.64,0,60.965,25,40,101325,1,180
2018,1,6,16,0,56.925,0,46.01,25,40,101325,1,180
2018,1,6,17,0,23.475,0,15.665,25,40,101325,1,180
2018,1,6,18,0,0.0,0,0.0,25,40,101325,1,180
2018,1,6,19,0,0.0,0,0.0,25,40,101325,1,180
2018,1,6,20,0,0.0,0,0.0,25,40,101325,1,180
2018,1,6,21,0,0.0,0,0.0,25,40,101325,1,180
2018,1,6,22,0,0.0,0,0.0,25,40,101325,1,180
2018,1,6,23,0,0.0,0,0.0,25,40,101325,1,180
2018,1,7,0,0,0.0,0,0.0,25,40,101325,1,180
2018,1,7,1,0,0.0,0,0.0,25,40,101325,1,180
2018,1,7,2,0,0.0,0,0.0,25,40,101325,1,180
2018,1,7,3,0,0.0,0,0.0,25,40,101325,1,180
2018,1,7,4,0,0.0,0,0.0,25,40,101325,1,180
2018,1,7,5,0,0.0,0,0.0,25,40,101325,1,180
2018,1,7,6,0,0.0,0,0.0,25,40,101325,1,180
2018,1,7,7,0,0.0,0,0.0,25,40,101325,1,180
2018,1,7,8,0,7.43,0,8.77,25,40,101325,1,180
2018,1,7,9,0,254.93,0,79.43,25,40,101325,1,180
2018,1,7,10,0,368.6,0,99.91,25,40,101325,1,180
2018,1,7,11,0,373.925,0,108.41,25,40,101325,1,180
2018,1,7,12,0,373.925,0,118.135,25,40,101325,1,180
2018,1,7,13,0,331.275,0,136.18,25,40,101325,1,180
2018,1,7,14,0,212.26,0,136.18,25,40,101325,1,180
2018,1,7,15,0,141.22,0,153.0,25,40,101325,1,180
2018,1,7,16,0,100.53,0,83.32,25,40,101325,1,180
2018,1,7,17,0,0.0,0,0.0,25,40,101325,1,180
2018,1,7,18,0,0.0,0,0.0,25,40,101325,1,180
2018,1,7,19,0,0.0,0,0.0,25,40,101325,1,180
2018,1,7,20,0,0.0,0,0.0,25,40,101325,1,180
2018,1,7,21,0,0.0,0,0.0,25,40,101325,1,180
2018,1,7,22,0,0.0,0,0.0,25,40,101325,1,180
2018,1,7,23,0,0.0,0,0.0,25,40,101325,1,180
2018,1,8,0,0,0.0,0,0.0,25,40,101325,1,180
2018,1,8,1,0,0.0,0,0.0,25,40,101325,1,180
2018,1,8,2,0,0.0,0,0.0,25,40,101325,1,180
2018,1,8,3,0,0.0,0,0.0,25,40,101325,1,180
2018,1,8,4,0,0.0,0,0.0,25,40,101325,1,180
2018,1,8,5,0,0.0,0,0.0,25,40,101325,1,180
2018,1,8,6,0,0.0,0,0.0,25,40,101325,1,180
2018,1,8,7,0,2.515,0,3.43,25,40,101325,1,180
2018,1,8,8,0,37.99,0,33.53,25,40,101325,1,180
2018,1,8,9,0,131.69,0,97.525,25,40,101325,1,180
2018,1,8,10,0,245.715,0,154.54,25,40,101325,1,180
2018,1,8,11,0,341.85,0,210.765,25,40,101325,1,180
2018,1,8,12,0,370.425,0,210.765,25,40,101325,1,180
2018,1,8,13,0,370.425,0,206.125,25,40,101325,1,180
2018,1,8,14,0,309.35,0,161.055,25,40,101325,1,180
2018,1,8,15,0,206.16000000000005,0,126.505,25,40,101325,1,180
2018,1,8,16,0,91.56,0,71.16,25,40,101325,1,180
2018,1,8,17,0,16.675,0,23.235,25,40,101325,1,180
